age,job,marital,education,balance,housing,loan,duration,pdays,previous,poutcome,deposit
28,technician,married,primary,-58,yes,no,74,-1,0,unknown,no
30,admin,single,secondary,2568,no,no,563,100,4,other,yes
36,admin,single,secondary,2556,yes,no,342,-1,0,unknown,no
38,entrepreneur,married,tertiary,1110,yes,no,888,183,2,failure,yes
23,student,single,unknown,2530,no,no,411,-1,0,unknown,yes
28,blue_collar,married,secondary,173,no,no,588,-1,0,unknown,yes
37,technician,single,secondary,-59,yes,no,70,-1,0,unknown,no
30,admin,single,secondary,-548,yes,yes,70,-1,0,unknown,no
34,management,divorced,tertiary,2240,no,no,220,184,3,success,yes
30,technician,single,secondary,3144,no,no,212,-1,0,unknown,yes
36,admin,single,unknown,1815,no,no,387,-1,0,unknown,no
29,technician,single,secondary,590,no,no,81,94,1,success,yes
36,admin,single,secondary,449,yes,no,136,-1,0,unknown,no
33,services,divorced,secondary,327,yes,no,109,-1,0,unknown,no
27,services,single,secondary,194,yes,no,326,-1,0,unknown,no
41,blue_collar,married,primary,1250,yes,no,1392,-1,0,unknown,yes
47,unemployed,married,secondary,817,no,no,721,-1,0,unknown,yes
26,blue_collar,married,secondary,5795,yes,no,1094,-1,0,unknown,yes
52,technician,divorced,secondary,1005,yes,no,195,-1,0,unknown,yes
29,technician,married,secondary,344,yes,yes,279,-1,0,unknown,no
67,retired,married,tertiary,1341,no,no,706,-1,0,unknown,yes
47,management,married,tertiary,761,yes,no,80,-1,0,unknown,no
56,management,divorced,tertiary,-141,no,no,101,-1,0,unknown,no
42,entrepreneur,married,primary,558,yes,no,186,-1,0,unknown,no
35,admin,single,secondary,2452,yes,no,91,-1,0,unknown,no
41,blue_collar,married,secondary,2157,yes,no,154,-1,0,unknown,no
39,housemaid,married,secondary,953,no,no,23,232,3,other,no
29,technician,divorced,secondary,328,yes,yes,25,-1,0,unknown,no
30,unemployed,single,tertiary,1159,no,no,95,68,1,success,no
29,admin,single,secondary,382,yes,no,460,-1,0,unknown,no
59,management,married,tertiary,5397,no,no,671,-1,0,unknown,yes
54,self_employed,married,tertiary,990,no,no,244,-1,0,unknown,yes
30,admin,married,secondary,873,yes,no,792,-1,0,unknown,yes
49,services,married,secondary,-301,yes,no,187,-1,0,unknown,no
35,management,divorced,tertiary,141,no,yes,728,-1,0,unknown,yes
31,unemployed,single,secondary,284,yes,no,855,-1,0,unknown,yes
24,management,single,tertiary,507,no,no,257,-1,0,unknown,yes
52,admin,married,secondary,299,no,no,310,-1,0,unknown,no
36,blue_collar,married,primary,106,yes,no,171,-1,0,unknown,no
63,retired,single,tertiary,791,no,no,212,-1,0,unknown,yes
32,self_employed,single,tertiary,0,yes,no,767,-1,0,unknown,yes
33,technician,married,secondary,133,no,no,218,-1,0,unknown,yes
40,management,married,tertiary,0,no,no,165,-1,0,unknown,no
51,blue_collar,married,primary,0,no,no,166,-1,0,unknown,no
29,admin,single,secondary,260,yes,no,453,273,2,failure,no
31,blue_collar,divorced,secondary,1125,no,yes,548,-1,0,unknown,no
33,entrepreneur,married,tertiary,606,yes,no,194,-1,0,unknown,no
40,unemployed,married,secondary,219,yes,no,357,-1,0,unknown,no
47,blue_collar,married,secondary,1536,yes,no,41,301,4,other,no
45,management,married,tertiary,904,yes,yes,14,-1,0,unknown,no
36,blue_collar,married,primary,49,yes,no,232,365,5,other,no
34,management,married,tertiary,417,yes,no,138,-1,0,unknown,no
40,blue_collar,married,secondary,0,yes,no,167,-1,0,unknown,no
46,technician,married,secondary,3434,no,yes,148,101,1,success,yes
50,technician,divorced,unknown,2794,no,no,1336,-1,0,unknown,yes
39,blue_collar,married,primary,2226,yes,no,158,-1,0,unknown,no
55,unemployed,married,secondary,1436,yes,no,969,-1,0,unknown,no
33,management,married,tertiary,296,no,no,90,-1,0,unknown,no
59,technician,divorced,secondary,2396,no,no,488,-1,0,unknown,yes
20,admin,single,secondary,336,no,yes,133,-1,0,unknown,no
30,technician,single,secondary,2734,no,no,459,-1,0,unknown,yes
34,technician,married,primary,1301,no,no,56,-1,0,unknown,no
82,retired,married,primary,8603,no,no,306,107,1,success,yes
56,technician,divorced,secondary,1561,no,no,75,-1,0,unknown,no
58,retired,married,primary,269,yes,no,38,-1,0,unknown,no
34,admin,single,tertiary,64,yes,no,76,-1,0,unknown,no
53,technician,married,tertiary,395,no,no,136,148,1,failure,yes
50,technician,divorced,secondary,0,no,no,159,120,2,failure,yes
35,management,married,tertiary,4124,yes,no,350,445,7,other,yes
26,management,single,tertiary,1094,yes,no,137,-1,0,unknown,yes
28,technician,single,secondary,154,yes,no,416,-1,0,unknown,yes
79,retired,married,primary,8556,no,no,326,272,2,success,yes
24,admin,single,secondary,166,no,no,256,-1,0,unknown,yes
37,management,married,tertiary,108,yes,yes,262,-1,0,unknown,yes
26,student,single,unknown,689,no,no,678,-1,0,unknown,yes
60,blue_collar,married,primary,228,yes,no,249,-1,0,unknown,no
44,blue_collar,single,primary,10984,no,no,258,-1,0,unknown,no
34,blue_collar,single,primary,-109,yes,no,860,-1,0,unknown,yes
64,retired,married,secondary,4787,no,no,501,-1,0,unknown,yes
48,management,married,tertiary,1949,yes,no,683,-1,0,unknown,yes
41,unemployed,married,tertiary,0,no,no,882,181,3,success,yes
33,management,divorced,tertiary,990,yes,no,1491,-1,0,unknown,yes
28,self_employed,single,tertiary,0,yes,no,1560,-1,0,unknown,yes
33,blue_collar,married,secondary,-81,yes,no,339,-1,0,unknown,no
46,admin,married,secondary,171,yes,yes,251,430,1,failure,no
33,blue_collar,married,primary,-306,yes,yes,851,-1,0,unknown,no
35,blue_collar,married,secondary,563,no,yes,147,119,3,failure,yes
59,housemaid,married,tertiary,0,no,no,494,-1,0,unknown,yes
62,management,married,tertiary,0,no,no,113,182,3,failure,no
33,blue_collar,married,secondary,89,yes,no,278,-1,0,unknown,yes
61,management,single,tertiary,2,no,no,131,114,3,failure,yes
43,management,divorced,tertiary,666,no,no,160,-1,0,unknown,no
51,blue_collar,married,tertiary,2404,yes,no,30,-1,0,unknown,no
53,management,single,tertiary,720,yes,no,99,-1,0,unknown,no
59,management,married,tertiary,782,no,yes,127,-1,0,unknown,no
41,technician,single,tertiary,1646,yes,no,172,92,8,success,yes
35,management,single,tertiary,2707,no,no,699,-1,0,unknown,yes
51,technician,married,secondary,564,no,yes,187,-1,0,unknown,no
37,admin,single,tertiary,869,no,no,60,-1,0,unknown,no
26,technician,single,secondary,33,no,no,91,-1,0,unknown,no
63,management,married,tertiary,2785,no,no,341,392,3,success,yes
27,housemaid,married,primary,-238,no,no,132,-1,0,unknown,no
72,retired,married,primary,763,no,no,384,-1,0,unknown,yes
30,blue_collar,single,secondary,161,no,yes,298,-1,0,unknown,yes
35,technician,married,tertiary,3160,yes,no,445,95,1,failure,yes
37,management,single,tertiary,102,yes,no,445,258,2,failure,yes
31,technician,single,secondary,138,no,no,91,285,2,other,yes
32,blue_collar,married,secondary,897,yes,no,293,322,2,failure,no
30,management,married,tertiary,1390,no,no,552,-1,0,unknown,no
39,self_employed,single,tertiary,2298,yes,yes,13,319,18,other,no
29,self_employed,married,tertiary,2305,no,no,82,-1,0,unknown,no
34,management,single,tertiary,29,yes,no,248,-1,0,unknown,no
40,admin,married,secondary,767,yes,no,168,-1,0,unknown,no
45,technician,married,secondary,351,yes,no,18,-1,0,unknown,no
36,management,married,tertiary,9324,yes,no,138,-1,0,unknown,no
32,technician,married,secondary,-300,no,no,226,-1,0,unknown,no
44,management,married,tertiary,1850,yes,no,274,-1,0,unknown,no
43,technician,single,secondary,451,no,no,289,-1,0,unknown,yes
35,management,divorced,tertiary,2885,no,no,199,43,8,other,yes
31,management,single,tertiary,924,no,no,172,-1,0,unknown,yes
53,blue_collar,married,secondary,913,yes,no,730,-1,0,unknown,no
35,management,married,tertiary,43,yes,no,860,-1,0,unknown,yes
32,technician,single,tertiary,13711,yes,no,638,175,3,success,no
41,blue_collar,divorced,primary,285,yes,no,1272,-1,0,unknown,yes
41,management,married,tertiary,0,no,no,1242,-1,0,unknown,yes
19,student,single,primary,608,no,no,236,180,2,success,yes
56,blue_collar,married,secondary,1602,yes,no,427,-1,0,unknown,no
41,management,divorced,secondary,0,no,no,438,-1,0,unknown,no
46,services,divorced,unknown,973,no,no,297,-1,0,unknown,no
44,self_employed,married,unknown,680,yes,no,84,-1,0,unknown,no
43,services,married,primary,2567,yes,no,109,360,2,failure,no
58,blue_collar,married,secondary,544,no,no,97,-1,0,unknown,no
34,blue_collar,married,secondary,496,yes,no,333,-1,0,unknown,yes
33,technician,married,tertiary,6843,no,no,755,100,10,other,yes
30,self_employed,single,tertiary,2593,no,no,662,-1,0,unknown,no
39,management,married,primary,0,no,no,308,-1,0,unknown,no
55,technician,married,secondary,1938,no,yes,193,386,3,success,yes
63,management,married,unknown,2352,no,no,475,-1,0,unknown,yes
32,entrepreneur,married,tertiary,0,yes,yes,95,-1,0,unknown,no
36,services,married,secondary,1746,yes,no,15,316,1,failure,no
29,management,single,tertiary,3846,no,no,313,-1,0,unknown,yes
35,technician,single,secondary,1693,yes,no,58,105,1,success,no
35,admin,married,secondary,907,no,yes,97,-1,0,unknown,no
28,technician,single,tertiary,4987,no,no,253,-1,0,unknown,yes
22,student,single,secondary,2488,no,no,449,38,10,other,yes
26,technician,single,tertiary,1066,no,no,200,-1,0,unknown,yes
27,blue_collar,single,secondary,5563,yes,no,435,-1,0,unknown,no
27,self_employed,married,secondary,254,yes,yes,194,188,1,failure,no
58,blue_collar,married,secondary,1457,yes,no,144,-1,0,unknown,no
52,admin,married,secondary,1648,yes,no,172,-1,0,unknown,no
59,self_employed,married,tertiary,185,no,no,283,-1,0,unknown,no
38,management,married,primary,1365,yes,no,224,-1,0,unknown,no
43,technician,single,secondary,1462,no,no,75,-1,0,unknown,no
33,blue_collar,married,secondary,6227,yes,no,76,-1,0,unknown,no
41,blue_collar,married,primary,686,yes,no,888,-1,0,unknown,no
35,blue_collar,married,tertiary,5271,yes,no,119,-1,0,unknown,no
35,unemployed,married,secondary,759,no,no,556,-1,0,unknown,no
55,housemaid,married,primary,2152,no,no,922,-1,0,unknown,yes
49,admin,single,tertiary,228,yes,no,368,-1,0,unknown,yes
34,technician,married,tertiary,1539,yes,no,441,56,1,other,yes
53,management,married,tertiary,5261,no,yes,1209,-1,0,unknown,no
53,admin,married,secondary,3765,no,no,1094,-1,0,unknown,yes
47,unemployed,married,primary,0,no,no,308,-1,0,unknown,no
46,unemployed,married,secondary,-125,yes,no,23,-1,0,unknown,no
52,management,married,tertiary,659,no,no,517,-1,0,unknown,no
36,management,single,tertiary,2163,no,no,317,-1,0,unknown,no
30,management,single,tertiary,552,yes,no,648,-1,0,unknown,no
26,blue_collar,single,secondary,-46,yes,no,382,-1,0,unknown,yes
42,management,married,tertiary,2187,yes,no,525,-1,0,unknown,yes
45,management,married,tertiary,1199,no,no,221,-1,0,unknown,no
58,admin,married,secondary,2160,yes,yes,1090,-1,0,unknown,yes
48,blue_collar,married,primary,214,yes,yes,246,162,1,failure,no
33,technician,divorced,tertiary,0,yes,no,72,-1,0,unknown,no
48,management,married,tertiary,1093,yes,yes,1226,-1,0,unknown,yes
31,admin,single,secondary,3950,yes,no,529,-1,0,unknown,yes
41,management,married,primary,733,yes,no,69,335,7,failure,no
30,services,single,secondary,117,no,no,135,-1,0,unknown,no
54,retired,married,secondary,-152,yes,yes,14,-1,0,unknown,no
33,technician,married,secondary,4,yes,yes,625,-1,0,unknown,yes
37,technician,single,secondary,1435,no,no,724,-1,0,unknown,yes
43,self_employed,married,primary,66,yes,no,175,-1,0,unknown,no
38,technician,married,secondary,381,yes,no,126,-1,0,unknown,no
28,admin,single,secondary,352,yes,yes,431,-1,0,unknown,yes
39,services,married,secondary,53,no,no,257,394,1,failure,yes
23,services,single,secondary,665,yes,no,1183,-1,0,unknown,yes
29,management,single,tertiary,-27,no,no,270,-1,0,unknown,yes
56,management,divorced,tertiary,2037,no,no,318,91,6,failure,yes
53,self_employed,married,tertiary,20,yes,no,218,-1,0,unknown,no
33,blue_collar,single,primary,863,yes,no,622,-1,0,unknown,yes
60,retired,married,secondary,8332,no,no,279,194,7,other,yes
52,housemaid,married,secondary,3923,yes,no,942,-1,0,unknown,yes
58,management,divorced,tertiary,5701,no,no,521,-1,0,unknown,yes
38,admin,married,secondary,1839,no,no,63,-1,0,unknown,no
34,management,single,tertiary,681,no,no,637,-1,0,unknown,yes
31,blue_collar,married,secondary,604,yes,no,394,-1,0,unknown,no
33,technician,married,secondary,1968,yes,no,1817,-1,0,unknown,yes
38,management,married,tertiary,5432,yes,yes,707,149,2,failure,no
69,technician,married,secondary,9064,no,no,714,-1,0,unknown,yes
32,management,married,tertiary,302,yes,yes,61,384,2,failure,yes
38,admin,divorced,secondary,3834,yes,no,363,327,1,failure,no
42,admin,married,secondary,947,no,no,158,-1,0,unknown,no
35,management,married,tertiary,1731,no,no,361,-1,0,unknown,yes
46,housemaid,married,primary,296,yes,no,205,-1,0,unknown,no
46,management,divorced,tertiary,1297,no,no,716,-1,0,unknown,yes
36,management,married,tertiary,-633,yes,no,106,-1,0,unknown,no
52,management,married,tertiary,1158,no,no,57,-1,0,unknown,no
36,technician,single,secondary,2511,yes,no,700,-1,0,unknown,yes
57,admin,married,secondary,808,no,no,417,-1,0,unknown,no
40,self_employed,married,tertiary,1498,no,no,62,-1,0,unknown,no
49,services,married,secondary,1377,yes,no,1101,-1,0,unknown,no
29,admin,single,secondary,265,yes,no,414,184,1,failure,yes
30,self_employed,single,secondary,192,no,no,423,-1,0,unknown,no
26,technician,married,secondary,915,no,no,384,-1,0,unknown,yes
35,management,single,tertiary,1396,yes,no,809,300,1,failure,yes
30,management,single,tertiary,5389,no,no,1456,-1,0,unknown,yes
60,management,married,secondary,544,no,no,95,357,2,failure,yes
34,blue_collar,married,secondary,262,no,no,89,106,1,success,yes
40,self_employed,married,secondary,0,no,no,61,-1,0,unknown,no
25,admin,single,tertiary,1734,no,no,366,-1,0,unknown,no
40,management,divorced,tertiary,290,yes,no,184,-1,0,unknown,no
61,retired,married,tertiary,3140,yes,yes,975,98,1,unknown,yes
25,technician,single,secondary,0,no,yes,634,-1,0,unknown,yes
33,technician,married,tertiary,0,no,no,227,-1,0,unknown,yes
44,technician,married,tertiary,964,no,no,158,-1,0,unknown,no
41,technician,married,secondary,871,yes,no,145,-1,0,unknown,no
45,technician,married,secondary,3492,yes,yes,46,-1,0,unknown,no
62,housemaid,married,tertiary,1528,no,no,496,-1,0,unknown,yes
38,housemaid,divorced,secondary,70,no,no,164,92,4,success,yes
35,blue_collar,married,secondary,-701,yes,yes,531,-1,0,unknown,no
60,unknown,married,unknown,17297,no,no,664,-1,0,unknown,yes
42,management,married,secondary,372,yes,no,130,-1,0,unknown,no
33,unemployed,single,tertiary,6748,no,no,1579,-1,0,unknown,yes
48,management,married,tertiary,1741,yes,yes,40,-1,0,unknown,no
49,technician,married,tertiary,80,no,no,123,-1,0,unknown,no
35,blue_collar,married,primary,2878,yes,no,140,-1,0,unknown,no
30,management,married,tertiary,-27,yes,no,29,-1,0,unknown,no
25,blue_collar,single,secondary,543,yes,no,302,-1,0,unknown,no
76,retired,married,secondary,4112,no,no,282,-1,0,unknown,yes
23,student,single,secondary,4126,no,no,96,-1,0,unknown,yes
44,blue_collar,married,primary,2791,no,no,335,-1,0,unknown,no
72,retired,married,primary,2304,no,no,510,-1,0,unknown,yes
44,unemployed,divorced,secondary,522,no,no,411,-1,0,unknown,no
60,management,divorced,primary,21,no,yes,113,-1,0,unknown,no
29,technician,single,secondary,674,no,no,170,-1,0,unknown,yes
56,admin,single,secondary,2815,yes,no,212,-1,0,unknown,yes
64,retired,married,secondary,4787,no,no,392,182,1,success,yes
54,management,single,tertiary,4393,yes,no,1297,-1,0,unknown,yes
31,technician,single,secondary,1970,no,no,284,-1,0,unknown,no
46,management,married,tertiary,273,yes,no,1962,105,3,failure,yes
54,retired,divorced,tertiary,0,no,no,618,-1,0,unknown,yes
45,technician,single,tertiary,2033,no,no,243,285,2,success,yes
28,blue_collar,single,primary,54,yes,no,533,371,1,other,yes
22,admin,single,secondary,-1,yes,no,136,-1,0,unknown,no
32,management,married,tertiary,169,no,yes,119,-1,0,unknown,no
25,management,single,tertiary,2399,yes,no,193,-1,0,unknown,no
40,admin,married,secondary,1412,no,no,48,-1,0,unknown,no
43,blue_collar,married,secondary,917,yes,no,87,-1,0,unknown,no
38,blue_collar,single,secondary,1121,no,no,203,-1,0,unknown,no
47,admin,married,secondary,829,yes,yes,339,-1,0,unknown,no
38,services,single,secondary,91,no,no,207,-1,0,unknown,yes
40,admin,married,secondary,67,no,yes,359,152,5,failure,no
32,services,single,secondary,133,no,no,171,-1,0,unknown,yes
60,retired,divorced,tertiary,979,yes,no,295,347,1,failure,yes
45,blue_collar,single,primary,999,no,no,182,-1,0,unknown,no
46,admin,married,secondary,556,yes,yes,646,-1,0,unknown,yes
36,technician,single,secondary,818,yes,yes,96,-1,0,unknown,no
72,retired,married,tertiary,3561,no,no,511,184,7,success,yes
30,blue_collar,single,secondary,7773,yes,no,705,-1,0,unknown,yes
52,retired,married,secondary,603,no,yes,79,-1,0,unknown,no
37,entrepreneur,divorced,secondary,175,yes,yes,753,-1,0,unknown,yes
59,management,married,tertiary,0,yes,yes,392,-1,0,unknown,yes
35,self_employed,single,primary,181,yes,no,19,-1,0,unknown,no
59,blue_collar,divorced,primary,1265,no,yes,849,-1,0,unknown,yes
27,services,single,secondary,453,no,no,142,-1,0,unknown,yes
44,blue_collar,married,secondary,0,no,no,684,-1,0,unknown,yes
49,blue_collar,single,primary,566,yes,no,979,-1,0,unknown,yes
36,unemployed,married,secondary,439,yes,no,18,-1,0,unknown,no
49,management,married,secondary,249,no,no,234,-1,0,unknown,yes
34,management,married,tertiary,0,yes,no,300,86,1,success,yes
68,retired,divorced,primary,250,no,no,360,-1,0,unknown,yes
58,entrepreneur,married,tertiary,776,yes,no,990,-1,0,unknown,yes
24,blue_collar,single,secondary,167,no,yes,288,96,2,success,yes
43,technician,married,secondary,994,yes,yes,51,-1,0,unknown,no
28,management,married,tertiary,12,yes,no,202,-1,0,unknown,yes
38,services,single,secondary,2253,yes,no,937,-1,0,unknown,yes
53,management,married,tertiary,2578,no,no,299,107,2,failure,no
55,unemployed,divorced,secondary,387,yes,no,918,-1,0,unknown,yes
55,unemployed,single,primary,274,no,no,7,-1,0,unknown,no
59,management,divorced,tertiary,1304,no,no,220,-1,0,unknown,no
52,retired,married,primary,6,no,no,82,-1,0,unknown,no
45,blue_collar,divorced,primary,594,yes,no,833,-1,0,unknown,yes
39,admin,married,secondary,150,no,no,296,-1,0,unknown,yes
